sentid	pairid	comparison	sentence	ROI	verb	semantic	semantic_class_detailed
1432	716	unexpected	John defamed Sarah because he	4	defamed	Activity	AgEvo
1433	717	expected	Sarah defamed Mary because she	4	defamed	Activity	AgEvo
1434	717	unexpected	Sarah defamed John because she	4	defamed	Activity	AgEvo
1435	718	expected	Sarah defamed Mary because she	4	defamed	Activity	AgEvo
1436	718	unexpected	Sarah defamed David because she	4	defamed	Activity	AgEvo
1437	719	expected	Mary defamed Sarah because she	4	defamed	Activity	AgEvo
1438	719	unexpected	Mary defamed John because she	4	defamed	Activity	AgEvo
1439	720	expected	Mary defamed Sarah because she	4	defamed	Activity	AgEvo
1440	720	unexpected	Mary defamed David because she	4	defamed	Activity	AgEvo
1441	721	expected	John defied David because he	4	defied	Activity	AgP
1442	721	unexpected	Mary defied David because he	4	defied	Activity	AgP
1443	722	expected	John defied David because he	4	defied	Activity	AgP
1444	722	unexpected	Sarah defied David because he	4	defied	Activity	AgP
1445	723	expected	David defied John because he	4	defied	Activity	AgP
1446	723	unexpected	Mary defied John because he	4	defied	Activity	AgP
1447	724	expected	David defied John because he	4	defied	Activity	AgP
1448	724	unexpected	Sarah defied John because he	4	defied	Activity	AgP
1449	725	expected	Mary defied Sarah because she	4	defied	Activity	AgP
1450	725	unexpected	John defied Sarah because she	4	defied	Activity	AgP
1451	726	expected	Mary defied Sarah because she	4	defied	Activity	AgP
1452	726	unexpected	David defied Sarah because she	4	defied	Activity	AgP
1453	727	expected	Sarah defied Mary because she	4	defied	Activity	AgP
1454	727	unexpected	John defied Mary because she	4	defied	Activity	AgP
1455	728	expected	Sarah defied Mary because she	4	defied	Activity	AgP
1456	728	unexpected	David defied Mary because she	4	defied	Activity	AgP
1457	729	expected	John delighted David because he	4	delighted	Psychological	StimExp
1458	729	unexpected	Mary delighted David because he	4	delighted	Psychological	StimExp
1459	730	expected	John delighted David because he	4	delighted	Psychological	StimExp
1460	730	unexpected	Sarah delighted David because he	4	delighted	Psychological	StimExp
1461	731	expected	David delighted John because he	4	delighted	Psychological	StimExp
1462	731	unexpected	Mary delighted John because he	4	delighted	Psychological	StimExp
1463	732	expected	David delighted John because he	4	delighted	Psychological	StimExp
1464	732	unexpected	Sarah delighted John because he	4	delighted	Psychological	StimExp
1465	733	expected	Mary delighted Sarah because she	4	delighted	Psychological	StimExp
1466	733	unexpected	John delighted Sarah because she	4	delighted	Psychological	StimExp
1467	734	expected	Mary delighted Sarah because she	4	delighted	Psychological	StimExp
1468	734	unexpected	David delighted Sarah because she	4	delighted	Psychological	StimExp
1469	735	expected	Sarah delighted Mary because she	4	delighted	Psychological	StimExp
1470	735	unexpected	John delighted Mary because she	4	delighted	Psychological	StimExp
1471	736	expected	Sarah delighted Mary because she	4	delighted	Psychological	StimExp
1472	736	unexpected	David delighted Mary because she	4	delighted	Psychological	StimExp
1473	737	expected	David denigrated John because he	4	denigrated	Activity	AgEvo
1474	737	unexpected	David denigrated Mary because he	4	denigrated	Activity	AgEvo
1475	738	expected	David denigrated John because he	4	denigrated	Activity	AgEvo
1476	738	unexpected	David denigrated Sarah because he	4	denigrated	Activity	AgEvo
1477	739	expected	John denigrated David because he	4	denigrated	Activity	AgEvo
1478	739	unexpected	John denigrated Mary because he	4	denigrated	Activity	AgEvo
1479	740	expected	John denigrated David because he	4	denigrated	Activity	AgEvo
1480	740	unexpected	John denigrated Sarah because he	4	denigrated	Activity	AgEvo
1481	741	expected	Sarah denigrated Mary because she	4	denigrated	Activity	AgEvo
1482	741	unexpected	Sarah denigrated John because she	4	denigrated	Activity	AgEvo
1483	742	expected	Sarah denigrated Mary because she	4	denigrated	Activity	AgEvo
1484	742	unexpected	Sarah denigrated David because she	4	denigrated	Activity	AgEvo
1485	743	expected	Mary denigrated Sarah because she	4	denigrated	Activity	AgEvo
1486	743	unexpected	Mary denigrated John because she	4	denigrated	Activity	AgEvo
1487	744	expected	Mary denigrated Sarah because she	4	denigrated	Activity	AgEvo
1488	744	unexpected	Mary denigrated David because she	4	denigrated	Activity	AgEvo
1489	745	expected	David denounced John because he	4	denounced	Activity	AgEvo
1490	745	unexpected	David denounced Mary because he	4	denounced	Activity	AgEvo
1491	746	expected	David denounced John because he	4	denounced	Activity	AgEvo
1492	746	unexpected	David denounced Sarah because he	4	denounced	Activity	AgEvo
1493	747	expected	John denounced David because he	4	denounced	Activity	AgEvo
1494	747	unexpected	John denounced Mary because he	4	denounced	Activity	AgEvo
1495	748	expected	John denounced David because he	4	denounced	Activity	AgEvo
1496	748	unexpected	John denounced Sarah because he	4	denounced	Activity	AgEvo
1497	749	expected	Sarah denounced Mary because she	4	denounced	Activity	AgEvo
1498	749	unexpected	Sarah denounced John because she	4	denounced	Activity	AgEvo
1499	750	expected	Sarah denounced Mary because she	4	denounced	Activity	AgEvo
1500	750	unexpected	Sarah denounced David because she	4	denounced	Activity	AgEvo
1501	751	expected	Mary denounced Sarah because she	4	denounced	Activity	AgEvo
1502	751	unexpected	Mary denounced John because she	4	denounced	Activity	AgEvo
1503	752	expected	Mary denounced Sarah because she	4	denounced	Activity	AgEvo
1504	752	unexpected	Mary denounced David because she	4	denounced	Activity	AgEvo
1505	753	expected	David deplored John because he	4	deplored	Psychological	ExpStim
1506	753	unexpected	David deplored Mary because he	4	deplored	Psychological	ExpStim
1507	754	expected	David deplored John because he	4	deplored	Psychological	ExpStim
1508	754	unexpected	David deplored Sarah because he	4	deplored	Psychological	ExpStim
1509	755	expected	John deplored David because he	4	deplored	Psychological	ExpStim
1510	755	unexpected	John deplored Mary because he	4	deplored	Psychological	ExpStim
1511	756	expected	John deplored David because he	4	deplored	Psychological	ExpStim
1512	756	unexpected	John deplored Sarah because he	4	deplored	Psychological	ExpStim
1513	757	expected	Sarah deplored Mary because she	4	deplored	Psychological	ExpStim
1514	757	unexpected	Sarah deplored John because she	4	deplored	Psychological	ExpStim
1515	758	expected	Sarah deplored Mary because she	4	deplored	Psychological	ExpStim
1516	758	unexpected	Sarah deplored David because she	4	deplored	Psychological	ExpStim
1517	759	expected	Mary deplored Sarah because she	4	deplored	Psychological	ExpStim
1518	759	unexpected	Mary deplored John because she	4	deplored	Psychological	ExpStim
1519	760	expected	Mary deplored Sarah because she	4	deplored	Psychological	ExpStim
1520	760	unexpected	Mary deplored David because she	4	deplored	Psychological	ExpStim
1521	761	expected	David deprecated John because he	4	deprecated	Activity	AgEvo
1522	761	unexpected	David deprecated Mary because he	4	deprecated	Activity	AgEvo
1523	762	expected	David deprecated John because he	4	deprecated	Activity	AgEvo
1524	762	unexpected	David deprecated Sarah because he	4	deprecated	Activity	AgEvo
1525	763	expected	John deprecated David because he	4	deprecated	Activity	AgEvo
1526	763	unexpected	John deprecated Mary because he	4	deprecated	Activity	AgEvo
1527	764	expected	John deprecated David because he	4	deprecated	Activity	AgEvo
1528	764	unexpected	John deprecated Sarah because he	4	deprecated	Activity	AgEvo
1529	765	expected	Sarah deprecated Mary because she	4	deprecated	Activity	AgEvo
1530	765	unexpected	Sarah deprecated John because she	4	deprecated	Activity	AgEvo
1531	766	expected	Sarah deprecated Mary because she	4	deprecated	Activity	AgEvo
1532	766	unexpected	Sarah deprecated David because she	4	deprecated	Activity	AgEvo
1533	767	expected	Mary deprecated Sarah because she	4	deprecated	Activity	AgEvo
1534	767	unexpected	Mary deprecated John because she	4	deprecated	Activity	AgEvo
1535	768	expected	Mary deprecated Sarah because she	4	deprecated	Activity	AgEvo
1536	768	unexpected	Mary deprecated David because she	4	deprecated	Activity	AgEvo
1537	769	expected	David derided John because he	4	derided	Activity	AgEvo
1538	769	unexpected	David derided Mary because he	4	derided	Activity	AgEvo
1539	770	expected	David derided John because he	4	derided	Activity	AgEvo
1540	770	unexpected	David derided Sarah because he	4	derided	Activity	AgEvo
1541	771	expected	John derided David because he	4	derided	Activity	AgEvo
1542	771	unexpected	John derided Mary because he	4	derided	Activity	AgEvo
1543	772	expected	John derided David because he	4	derided	Activity	AgEvo
1544	772	unexpected	John derided Sarah because he	4	derided	Activity	AgEvo
1545	773	expected	Sarah derided Mary because she	4	derided	Activity	AgEvo
1546	773	unexpected	Sarah derided John because she	4	derided	Activity	AgEvo
1547	774	expected	Sarah derided Mary because she	4	derided	Activity	AgEvo
1548	774	unexpected	Sarah derided David because she	4	derided	Activity	AgEvo
1549	775	expected	Mary derided Sarah because she	4	derided	Activity	AgEvo
1550	775	unexpected	Mary derided John because she	4	derided	Activity	AgEvo
1551	776	expected	Mary derided Sarah because she	4	derided	Activity	AgEvo
1552	776	unexpected	Mary derided David because she	4	derided	Activity	AgEvo
1553	777	expected	John deserted David because he	4	deserted	Activity	AgP
1554	777	unexpected	Mary deserted David because he	4	deserted	Activity	AgP
1555	778	expected	John deserted David because he	4	deserted	Activity	AgP
1556	778	unexpected	Sarah deserted David because he	4	deserted	Activity	AgP
1557	779	expected	David deserted John because he	4	deserted	Activity	AgP
1558	779	unexpected	Mary deserted John because he	4	deserted	Activity	AgP
1559	780	expected	David deserted John because he	4	deserted	Activity	AgP
1560	780	unexpected	Sarah deserted John because he	4	deserted	Activity	AgP
1561	781	expected	Mary deserted Sarah because she	4	deserted	Activity	AgP
1562	781	unexpected	John deserted Sarah because she	4	deserted	Activity	AgP
1563	782	expected	Mary deserted Sarah because she	4	deserted	Activity	AgP
1564	782	unexpected	David deserted Sarah because she	4	deserted	Activity	AgP
1565	783	expected	Sarah deserted Mary because she	4	deserted	Activity	AgP
1566	783	unexpected	John deserted Mary because she	4	deserted	Activity	AgP
1567	784	expected	Sarah deserted Mary because she	4	deserted	Activity	AgP
1568	784	unexpected	David deserted Mary because she	4	deserted	Activity	AgP
1569	785	expected	David despised John because he	4	despised	Psychological	ExpStim
1570	785	unexpected	David despised Mary because he	4	despised	Psychological	ExpStim
1571	786	expected	David despised John because he	4	despised	Psychological	ExpStim
1572	786	unexpected	David despised Sarah because he	4	despised	Psychological	ExpStim
1573	787	expected	John despised David because he	4	despised	Psychological	ExpStim
1574	787	unexpected	John despised Mary because he	4	despised	Psychological	ExpStim
1575	788	expected	John despised David because he	4	despised	Psychological	ExpStim
1576	788	unexpected	John despised Sarah because he	4	despised	Psychological	ExpStim
1577	789	expected	Sarah despised Mary because she	4	despised	Psychological	ExpStim
1578	789	unexpected	Sarah despised John because she	4	despised	Psychological	ExpStim
1579	790	expected	Sarah despised Mary because she	4	despised	Psychological	ExpStim
1580	790	unexpected	Sarah despised David because she	4	despised	Psychological	ExpStim
1581	791	expected	Mary despised Sarah because she	4	despised	Psychological	ExpStim
1582	791	unexpected	Mary despised John because she	4	despised	Psychological	ExpStim
1583	792	expected	Mary despised Sarah because she	4	despised	Psychological	ExpStim
1584	792	unexpected	Mary despised David because she	4	despised	Psychological	ExpStim
1585	793	expected	David detested John because he	4	detested	Psychological	ExpStim
1586	793	unexpected	David detested Mary because he	4	detested	Psychological	ExpStim
1587	794	expected	David detested John because he	4	detested	Psychological	ExpStim
1588	794	unexpected	David detested Sarah because he	4	detested	Psychological	ExpStim
1589	795	expected	John detested David because he	4	detested	Psychological	ExpStim
1590	795	unexpected	John detested Mary because he	4	detested	Psychological	ExpStim
1591	796	expected	John detested David because he	4	detested	Psychological	ExpStim
1592	796	unexpected	John detested Sarah because he	4	detested	Psychological	ExpStim
